Query	Reference	Core	Accessory
12673_8#42	12754_5#2	0.036511093	0.43801394
12673_8#42	12754_5#20	0.036698155	0.43936488
12673_8#42	12754_5#22	0.00460399	0.10316343
12673_8#42	12754_5#24	0.0046361247	0.10247432
12673_8#42	12754_5#26	0.00029298756	0.023209535
12673_8#42	12754_5#28	0.0051185405	0.1276896
12673_8#42	12754_5#3	0.0039428067	0.09882558
12673_8#42	12754_5#30	0.03727911	0.4447706
12673_8#42	12754_5#32	0.0049290783	0.097563036
12673_8#42	12754_5#33	0.0039700693	0.09833924
12673_8#42	12754_5#35	0.037593715	0.4296902
12673_8#42	12754_5#36	0.004504011	0.081245415
12673_8#42	12754_5#37	0.03688864	0.43681282
12673_8#42	12754_5#39	0.037347846	0.43584043
12673_8#42	12754_5#40	0.0038246065	0.09131811
12673_8#42	12754_5#42	0.035340413	0.44724393
12673_8#42	12754_5#43	0.004185663	0.10770907
12673_8#42	12754_5#45	0.00038701083	0.019848475
12673_8#42	12754_5#46	0.03639271	0.43799922
12673_8#42	12754_5#47	0.0045130225	0.080771655
12673_8#42	12754_5#49	0.035396386	0.4467232
12673_8#42	12754_5#5	0.0367565	0.44711563
12673_8#42	12754_5#51	0.00026873968	0.024687195
12673_8#42	12754_5#52	0.03724237	0.4297039
12673_8#42	12754_5#53	0.00011235717	0.026430337
12673_8#42	12754_5#55	0.004947134	0.10547601
12673_8#42	12754_5#57	0.0045536337	0.10285788
12673_8#42	12754_5#59	0.005012164	0.10418152
12673_8#42	12754_5#6	0.0046072616	0.14171134
12673_8#42	12754_5#61	0.0046023596	0.10311233
12673_8#42	12754_5#62	0.03629266	0.44210583
12673_8#42	12754_5#64	0.00012413455	0.01302116
12673_8#42	12754_5#66	0.038018163	0.41893843
12673_8#42	12754_5#68	0.0041038757	0.13574488
12673_8#42	12754_5#70	0.003973588	0.098364815
12673_8#42	12754_5#71	0.004824602	0.08831206
12673_8#42	12754_5#72	0.03718123	0.447137
12673_8#42	12754_5#73	0.037096374	0.42639223
12673_8#42	12754_5#74	0.0046071196	0.10323974
12673_8#42	12754_5#76	0.00024864712	0.054488257
12673_8#42	12754_5#78	0.0046090125	0.103175
12673_8#42	12754_5#8	0.00022573545	0.05466268
12673_8#42	12754_5#80	0.004587285	0.103354454
12673_8#42	12754_5#82	0.03713997	0.43388236
12673_8#42	12754_5#84	0.004503303	0.090104215
12673_8#42	12754_5#86	0.0045934794	0.089256935
12673_8#42	12754_5#88	0.036670066	0.4528831
12673_8#42	12754_5#89	0.0045600496	0.10403005
12673_8#42	12754_5#9	0.004121249	0.09620039
12673_8#42	12754_5#90	0.00040090256	0.018979928
12673_8#42	12754_5#92	0.00023450541	0.031362947
12673_8#42	12754_5#94	0.036874942	0.42916214
12673_8#42	12754_5#95	0.0045951875	0.103309
12673_8#42	19183_4#48	0.03708426	0.42956874
12673_8#42	19183_4#49	0.0046513495	0.066749305
12673_8#42	19183_4#50	0.004431126	0.13640566
12673_8#42	19183_4#51	0.037141375	0.43889976
12673_8#42	19183_4#52	0.003804138	0.091577664
12673_8#42	19183_4#53	0.003965919	0.09869501
12673_8#42	19183_4#54	0.00050858257	0.05323197
12673_8#42	19183_4#55	0.03701554	0.43547693
12673_8#42	19183_4#56	0.0048241024	0.11238778
12673_8#42	19183_4#57	0.00453277	0.080523334
12673_8#42	19183_4#58	0.0049069654	0.05536129
12673_8#42	19183_4#59	0.036341816	0.44187242
12673_8#42	19183_4#60	0.004627698	0.06713692
12673_8#42	19183_4#61	0.0046140235	0.10270331
12673_8#42	19183_4#62	0.03731255	0.4526614
12673_8#42	19183_4#63	0.037384722	0.44197294
12673_8#42	19183_4#64	0.0049749007	0.14104341
12673_8#42	19183_4#65	0.03685978	0.43440565
12673_8#42	19183_4#66	0.0045373924	0.11789177
12673_8#42	19183_4#67	0.0049327943	0.0545316
12673_8#42	19183_4#68	0.037069514	0.43828335
12673_8#42	19183_4#69	0.0038129147	0.09178357
12673_8#42	19183_4#70	0.037386797	0.44194734
12673_8#42	19183_4#71	0.004613427	0.101524286
12673_8#42	19183_4#72	0.0041869706	0.089648396
12673_8#42	19183_4#73	0.00461519	0.0673938
12673_8#42	19183_4#74	0.036614977	0.4463137
12673_8#42	19183_4#75	0.03711424	0.4289448
12673_8#42	19183_4#76	0.036948018	0.44722813
12673_8#42	19183_4#77	0.0002622256	0.023517758
12673_8#42	19183_4#78	0.004625899	0.07923465
12673_8#42	19183_4#79	0.0045318874	0.069655746
12673_8#43	12754_4#66	0.0044473666	0.09747718
12673_8#43	12754_4#68	0.0037501138	0.09859855
12673_8#43	12754_4#70	0.003940969	0.098222114
12673_8#43	12754_4#71	0.03679892	0.45897067
12673_8#43	12754_4#73	0.0049036182	0.15597005
12673_8#43	12754_4#74	0.0048392457	0.15577033
12673_8#43	12754_4#75	0.0038307076	0.09555577
12673_8#43	12754_4#77	0.00024158307	0.01026621
12673_8#43	12754_4#78	0.03682582	0.4231478
12673_8#43	12754_4#79	0.038166393	0.4225134
12673_8#43	12754_4#80	0.0050306814	0.14457123
12673_8#43	12754_4#81	0.03768237	0.44829887
12673_8#43	12754_4#82	0.0005388852	0.03550886
12673_8#43	12754_4#84	0.036826093	0.45970166
12673_8#43	12754_4#85	0.0047090426	0.10008572
12673_8#43	12754_4#87	0.036849774	0.45845398
12673_8#43	12754_4#88	0.0053201625	0.15818705
12673_8#43	12754_4#89	0.03691197	0.45067918
12673_8#43	12754_4#90	0.03845351	0.42548597
12673_8#43	12754_4#92	0.038010538	0.44446656
12673_8#43	12754_4#94	0.037073944	0.45265085
12673_8#43	12754_4#95	0.00027470078	0.0025666796
12673_8#43	12754_5#11	0.00031152807	0.01539894
12673_8#43	12754_5#12	0.037981533	0.42900002
12673_8#43	12754_5#13	0.00042504084	0.015147635
12673_8#43	12754_5#14	0.035616554	0.45267713
12673_8#43	12754_5#16	0.03661137	0.4616908
12673_8#43	12754_5#18	0.003998712	0.09224867
12673_8#43	12754_5#19	0.036911275	0.45028397
12673_8#43	12754_5#2	0.037482977	0.4418853
12673_8#43	12754_5#20	0.03691526	0.44776326
12673_8#43	12754_5#22	0.004671631	0.1168361
12673_8#43	12754_5#24	0.0047273263	0.11555859
12673_8#43	12754_5#26	0.004021906	0.09188115
12673_8#43	12754_5#28	0.0051571485	0.15291253
12673_8#43	12754_5#3	0.00022536438	0.006203022
12673_8#43	12754_5#30	0.03778108	0.45369554
12673_8#43	12754_5#32	0.0047206203	0.099270515
12673_8#43	12754_5#33	0.00029751548	0.002066049
12673_8#43	12754_5#35	0.03692151	0.4351129
12673_8#43	12754_5#36	0.004701993	0.09169756
12673_8#43	12754_5#37	0.03693229	0.45010895
12673_8#43	12754_5#39	0.03725576	0.44755122
12673_8#43	12754_5#40	0.00028058147	0.007917768
12673_8#43	12754_5#42	0.035541926	0.45349887
12673_8#43	12754_5#43	0.0003887138	0.04111423
12673_8#43	12754_5#45	0.003921832	0.102269694
12673_8#43	12754_5#46	0.03770084	0.4352644
12673_8#43	12754_5#47	0.0045514875	0.090106286
12673_8#43	12754_5#49	0.035596594	0.45297384
12673_8#43	12754_5#5	0.036634974	0.4603581
12673_8#43	12754_5#51	0.00405629	0.08679848
12673_8#43	12754_5#52	0.036840156	0.42776987
12673_8#43	12754_5#53	0.0038681203	0.09114364
12673_8#43	12754_5#55	0.0050848173	0.1269453
12673_8#43	12754_5#57	0.0040813875	0.095366836
12673_8#43	12754_5#59	0.0051404308	0.12552616
12673_8#43	12754_5#6	0.0051615555	0.15622553
12673_8#43	12754_5#61	0.004695775	0.116269596
12673_8#43	12754_5#62	0.03732998	0.44482964
12673_8#43	12754_5#64	0.0044566356	0.09356359
12673_8#43	12754_5#66	0.038466603	0.4253275
12673_8#43	12754_5#68	0.0005493728	0.05987668
12673_8#43	12754_5#70	0.00025365656	0.003116587
12673_8#43	12754_5#71	0.0046549193	0.11799361
12673_8#43	12754_5#72	0.037926283	0.44177198
12673_8#43	12754_5#73	0.036734078	0.4238066
12673_8#43	12754_5#74	0.0047162855	0.11599568
12673_8#43	12754_5#76	0.004422012	0.11576738
12673_8#43	12754_5#78	0.004687896	0.11649182
12673_8#43	12754_5#8	0.004384824	0.11627004
12673_8#43	12754_5#80	0.0046972996	0.11617055
12673_8#43	12754_5#82	0.037668943	0.4351667
12673_8#43	12754_5#84	0.0047770874	0.0978152
12673_8#43	12754_5#86	0.0047719274	0.10145349
12673_8#43	12754_5#88	0.03667114	0.46471128
12673_8#43	12754_5#89	0.004679985	0.11659054
12673_8#43	12754_5#9	0.0004633876	0.00886519
12673_8#43	12754_5#90	0.0037953863	0.08840622
12673_8#43	12754_5#92	0.004415618	0.11588273
12673_8#43	12754_5#94	0.03794011	0.43154955
12673_8#43	12754_5#95	0.0047028316	0.116104424
12673_8#43	19183_4#48	0.037941854	0.43311557
12673_8#43	19183_4#49	0.004425752	0.10050195
12673_8#43	19183_4#50	0.0048594307	0.15662521
12673_8#43	19183_4#51	0.03780532	0.44537732
12673_8#43	19183_4#52	0.00022432332	0.008780147
12673_8#43	19183_4#53	0.00024466222	0.0056300093
12673_8#43	19183_4#54	0.004269261	0.11714046
12673_8#43	19183_4#55	0.036921438	0.44808358
12673_8#43	19183_4#56	0.005239956	0.13571052
12673_8#43	19183_4#57	0.0045470083	0.1043966
12673_8#43	19183_4#58	0.004397737	0.10190866
12673_8#43	19183_4#59	0.03732812	0.44490325
12673_8#43	19183_4#60	0.004390126	0.101026274
12673_8#43	19183_4#61	0.0046923514	0.116864294
12673_8#43	19183_4#62	0.037879456	0.45491153
12673_8#43	19183_4#63	0.03790055	0.444565
12673_8#43	19183_4#64	0.0050503844	0.16501614
12673_8#43	19183_4#65	0.03741249	0.44170055
12673_8#43	19183_4#66	0.0049155746	0.13251346
12673_8#43	19183_4#67	0.004400401	0.10151035
12673_8#43	19183_4#68	0.037618577	0.44385594
12673_8#43	19183_4#69	0.0002510723	0.008876466
12673_8#43	19183_4#70	0.037894364	0.44461057
12673_8#43	19183_4#71	0.0040778266	0.096097134
12673_8#43	19183_4#72	0.0044998727	0.10948396
12673_8#43	19183_4#73	0.004391026	0.10096784
12673_8#43	19183_4#74	0.036515668	0.4582047
12673_8#43	19183_4#75	0.037316635	0.44114316
12673_8#43	19183_4#76	0.03757582	0.45023248
12673_8#43	19183_4#77	0.004001754	0.09194242
12673_8#43	19183_4#78	0.0046560685	0.09532217
12673_8#43	19183_4#79	0.004308758	0.10310368
12754_4#66	12754_4#68	0.0044290894	0.074530594
12754_4#66	12754_4#70	0.004701079	0.09214304
12754_4#66	12754_4#71	0.036381427	0.44957528
12754_4#66	12754_4#73	0.005305491	0.124583706
12754_4#66	12754_4#74	0.005460177	0.12127403
12754_4#66	12754_4#75	0.0044584027	0.07251301
12754_4#66	12754_4#77	0.004223274	0.10039004
12754_4#66	12754_4#78	0.036483694	0.43465936
12754_4#66	12754_4#79	0.036992133	0.42591497
12754_4#66	12754_4#80	0.005175073	0.11700699
12754_4#66	12754_4#81	0.037549622	0.43025938
12754_4#66	12754_4#82	0.0042871274	0.1250478
12754_4#66	12754_4#84	0.036604196	0.44712824
12754_4#66	12754_4#85	0.0001467492	0.023018487
12754_4#66	12754_4#87	0.036501743	0.44794038
12754_4#66	12754_4#88	0.0051590125	0.1328208
12754_4#66	12754_4#89	0.036479235	0.44089273
12754_4#66	12754_4#90	0.03779817	0.41924605
12754_4#66	12754_4#92	0.03705955	0.442506
12754_4#66	12754_4#94	0.036566883	0.4443559
12754_4#66	12754_4#95	0.004367596	0.09814901
12754_4#66	12754_5#11	0.004390859	0.08959347
12754_4#66	12754_5#12	0.037217796	0.42456195
12754_4#66	12754_5#13	0.0046840366	0.096524455
12754_4#66	12754_5#14	0.035566222	0.4438673
12754_4#66	12754_5#16	0.036162607	0.45197102
12754_4#66	12754_5#18	0.004709913	0.07044952
12754_4#66	12754_5#19	0.03697537	0.4338654
12754_4#66	12754_5#2	0.03668202	0.4399711
12754_4#66	12754_5#20	0.03636207	0.4405367
12754_4#66	12754_5#22	0.00026226466	0.039950524
12754_4#66	12754_5#24	0.0002784973	0.039506935
12754_4#66	12754_5#26	0.004751959	0.06972751
12754_4#66	12754_5#28	0.005075978	0.12403753
12754_4#66	12754_5#3	0.0042857565	0.09920819
12754_4#66	12754_5#30	0.037361313	0.43985364
12754_4#66	12754_5#32	0.0005188929	0.030917477
12754_4#66	12754_5#33	0.0043573002	0.09825715
12754_4#66	12754_5#35	0.037652973	0.42891684
12754_4#66	12754_5#36	0.00024129146	0.014099256
12754_4#66	12754_5#37	0.036995884	0.43368903
12754_4#66	12754_5#39	0.037249137	0.4337252
12754_4#66	12754_5#40	0.004244467	0.09076147
12754_4#66	12754_5#42	0.03550104	0.4446163
12754_4#66	12754_5#43	0.0042820363	0.123987526
12754_4#66	12754_5#45	0.004575166	0.078931235
12754_4#66	12754_5#46	0.03637274	0.43845823
12754_4#66	12754_5#47	0.00011802095	0.012953013
12754_4#66	12754_5#49	0.035551265	0.44410744
12754_4#66	12754_5#5	0.036282968	0.44970456
12754_4#66	12754_5#51	0.0046072626	0.07103656
12754_4#66	12754_5#52	0.036688257	0.43754715
12754_4#66	12754_5#53	0.004475127	0.07271069
12754_4#66	12754_5#55	0.005407654	0.10351502
12754_4#66	12754_5#57	0.0044497005	0.08772142
12754_4#66	12754_5#59	0.005481407	0.10190332
12754_4#66	12754_5#6	0.0055718618	0.12616056
12754_4#66	12754_5#61	0.00026848097	0.039693195
12754_4#66	12754_5#62	0.03640238	0.4437755
12754_4#66	12754_5#64	0.0049512917	0.07565139
12754_4#66	12754_5#66	0.03782662	0.41897514
12754_4#66	12754_5#68	0.004509158	0.13811256
12754_4#66	12754_5#70	0.0043184836	0.09923335
12754_4#66	12754_5#71	0.0005026077	0.031683076
12754_4#66	12754_5#72	0.037159108	0.43998557
12754_4#66	12754_5#73	0.03656608	0.4332004
12754_4#66	12754_5#74	0.00027043492	0.03994166
12754_4#66	12754_5#76	0.005075771	0.11310997
12754_4#66	12754_5#78	0.00026356734	0.040023714
12754_4#66	12754_5#8	0.005051999	0.113308124
12754_4#66	12754_5#80	0.00027974375	0.03945524
12754_4#66	12754_5#82	0.037362933	0.42421314
12754_4#66	12754_5#84	0.00027767752	0.025956685
12754_4#66	12754_5#86	0.0003129483	0.022717535
12754_4#66	12754_5#88	0.0361831	0.4556076
12754_4#66	12754_5#89	0.00026604452	0.0398203
12754_4#66	12754_5#9	0.004587804	0.09523779
12754_4#66	12754_5#90	0.004667452	0.07722933
12754_4#66	12754_5#92	0.0048470497	0.10168632
12754_4#66	12754_5#94	0.03652115	0.434685
12754_4#66	12754_5#95	0.00026045568	0.040076766
12754_4#66	19183_4#48	0.037310712	0.42722663
12754_4#66	19183_4#49	0.000102206126	0.011941023
12754_4#66	19183_4#50	0.0053313742	0.12540852
12754_4#66	19183_4#51	0.037402038	0.43180197
12754_4#66	19183_4#52	0.0042042066	0.091401465
12754_4#66	19183_4#53	0.0043368638	0.0984418
12754_4#66	19183_4#54	0.0048049423	0.098283045
12754_4#66	19183_4#55	0.036577653	0.43811288
12754_4#66	19183_4#56	0.0053733666	0.10866372
12754_4#66	19183_4#57	0.00030780202	0.0158575
12754_4#66	19183_4#58	0.004766009	0.06690248
12754_4#66	19183_4#59	0.036432583	0.44363835
12754_4#66	19183_4#60	0.00010348058	0.012490532
12754_4#66	19183_4#61	0.00031579315	0.038617447
12754_4#66	19183_4#62	0.037389524	0.4483234
12754_4#66	19183_4#63	0.037328962	0.43902162
12754_4#66	19183_4#64	0.0050572017	0.13536663
12754_4#66	19183_4#65	0.036660608	0.43046334
12754_4#66	19183_4#66	0.0052145626	0.10769606
12754_4#66	19183_4#67	0.004861777	0.06494851
12754_4#66	19183_4#68	0.037349217	0.43268085
12754_4#66	19183_4#69	0.004188585	0.09212575
12754_4#66	19183_4#70	0.037330955	0.43899676
12754_4#66	19183_4#71	0.004460552	0.08729664
12754_4#66	19183_4#72	0.0046514454	0.09102184
12754_4#66	19183_4#73	0.00011378162	0.012304424
12754_4#66	19183_4#74	0.036367707	0.443601
12754_4#66	19183_4#75	0.036815207	0.4296888
12754_4#66	19183_4#76	0.03694615	0.44397092
12754_4#66	19183_4#77	0.0047179097	0.07016191
12754_4#66	19183_4#78	0.00034015978	0.00835782
12754_4#66	19183_4#79	6.662593e-05	0.01418123
12754_4#68	12754_4#70	0.00021849999	0.04287439
12754_4#68	12754_4#71	0.03677362	0.44700477
12754_4#68	12754_4#73	0.0042209662	0.13199462
12754_4#68	12754_4#74	0.0044378955	0.1283417
12754_4#68	12754_4#75	8.194903e-05	0.009433897
12754_4#68	12754_4#77	0.003617271	0.100077294
12754_4#68	12754_4#78	0.036875457	0.4285339
12754_4#68	12754_4#79	0.037359376	0.41834804
12754_4#68	12754_4#80	0.004355898	0.121240765
12754_4#68	12754_4#81	0.037048236	0.43754637
12754_4#68	12754_4#82	0.0038001172	0.12325135
12754_4#68	12754_4#84	0.036730662	0.44656745
12754_4#68	12754_4#85	0.0043847747	0.0859696
12754_4#68	12754_4#87	0.036829222	0.44584015
12754_4#68	12754_4#88	0.0049685957	0.13413751
12754_4#68	12754_4#89	0.03667068	0.43914482
12754_4#68	12754_4#90	0.03773774	0.41967085
12754_4#68	12754_4#92	0.036826953	0.4465441
12754_4#68	12754_4#94	0.036800668	0.4427603
12754_4#68	12754_4#95	0.0036685716	0.09907547
12754_4#68	12754_5#11	0.003607695	0.090928614
12754_4#68	12754_5#12	0.036711	0.43304345
12754_4#68	12754_5#13	0.003798108	0.09724026
12754_4#68	12754_5#14	0.03541317	0.44416076
12754_4#68	12754_5#16	0.03647909	0.44925404
12754_4#68	12754_5#18	0.0001072384	0.020052329
12754_4#68	12754_5#19	0.036726	0.43638244
12754_4#68	12754_5#2	0.03652257	0.4351133
12754_4#68	12754_5#20	0.03654126	0.43912178
12754_4#68	12754_5#22	0.004377346	0.10034412
12754_4#68	12754_5#24	0.0043994524	0.09975494
12754_4#68	12754_5#26	0.00014439103	0.019389506
12754_4#68	12754_5#28	0.0049473713	0.123722225
12754_4#68	12754_5#3	0.0036244853	0.0997458
12754_4#68	12754_5#30	0.037053313	0.44524124
12754_4#68	12754_5#32	0.004779609	0.093056366
12754_4#68	12754_5#33	0.0036425642	0.09944172
12754_4#68	12754_5#35	0.037446793	0.431371
12754_4#68	12754_5#36	0.004299572	0.07738508
12754_4#68	12754_5#37	0.036753375	0.43615437
12754_4#68	12754_5#39	0.03725059	0.43441364
12754_4#68	12754_5#40	0.003518596	0.09197762
12754_4#68	12754_5#42	0.035340272	0.44497544
12754_4#68	12754_5#43	0.0038432858	0.10940631
12754_4#68	12754_5#45	0.00021427037	0.01678616
12754_4#68	12754_5#46	0.036372174	0.4369072
12754_4#68	12754_5#47	0.0043056123	0.077013634
12754_4#68	12754_5#49	0.03539606	0.44445434
12754_4#68	12754_5#5	0.036497872	0.44833255
12754_4#68	12754_5#51	0.00011170024	0.020896973
12754_4#68	12754_5#52	0.03706514	0.43139866
12754_4#68	12754_5#53	0.0	0.021960406
12754_4#68	12754_5#55	0.0047666836	0.10192945
12754_4#68	12754_5#57	0.0042752186	0.100866675
12754_4#68	12754_5#59	0.0048302487	0.10058914
12754_4#68	12754_5#6	0.0044822893	0.13732459
12754_4#68	12754_5#61	0.0043668235	0.100386344
12754_4#68	12754_5#62	0.036316838	0.4390945
12754_4#68	12754_5#64	0.00040780907	0.027169257
12754_4#68	12754_5#66	0.037687972	0.42016283
12754_4#68	12754_5#68	0.0038481918	0.1358627
12754_4#68	12754_5#70	0.0036562367	0.09934712
12754_4#68	12754_5#71	0.0046391743	0.08474339
12754_4#68	12754_5#72	0.03683771	0.4453147
12754_4#68	12754_5#73	0.03684231	0.42901248
12754_4#68	12754_5#74	0.0043641003	0.10060596
12754_4#68	12754_5#76	0.0005303677	0.06794051
12754_4#68	12754_5#78	0.004386079	0.10014359
12754_4#68	12754_5#8	0.00050941744	0.06796485
12754_4#68	12754_5#80	0.0043338994	0.10096918
12754_4#68	12754_5#82	0.037035007	0.43304926
12754_4#68	12754_5#84	0.0043085543	0.08643684
12754_4#68	12754_5#86	0.0043952432	0.085399084
12754_4#68	12754_5#88	0.03640751	0.45425957
12754_4#68	12754_5#89	0.0043177623	0.10143976
12754_4#68	12754_5#9	0.00381554	0.09666368
12754_4#68	12754_5#90	0.0002365594	0.01746181
12754_4#68	12754_5#92	0.0005246341	0.04512136
12754_4#68	12754_5#94	0.03673265	0.42826918
12754_4#68	12754_5#95	0.004370782	0.10025259
12754_4#68	19183_4#48	0.03677841	0.43087727
12754_4#68	19183_4#49	0.0044549615	0.0628595
12754_4#68	19183_4#50	0.0042938804	0.13208653
12754_4#68	19183_4#51	0.036925577	0.43907934
12754_4#68	19183_4#52	0.0035010967	0.092232786
12754_4#68	19183_4#53	0.0036531216	0.09953117
12754_4#68	19183_4#54	0.00030143373	0.04033276
12754_4#68	19183_4#55	0.036816012	0.43576267
12754_4#68	19183_4#56	0.0047257333	0.107903354
12754_4#68	19183_4#57	0.0043636104	0.07622054
12754_4#68	19183_4#58	0.004789811	0.049374606
12754_4#68	19183_4#59	0.036333475	0.43931755
12754_4#68	19183_4#60	0.0044302065	0.063300006
12754_4#68	19183_4#61	0.0043842844	0.099890746
12754_4#68	19183_4#62	0.037078664	0.45299858
12754_4#68	19183_4#63	0.03715838	0.44223657
12754_4#68	19183_4#64	0.00483172	0.13705938
12754_4#68	19183_4#65	0.036641713	0.43399948
12754_4#68	19183_4#66	0.004418257	0.11483674
12754_4#68	19183_4#67	0.004787936	0.049192145
12754_4#68	19183_4#68	0.036935266	0.43783543
12754_4#68	19183_4#69	0.0035131702	0.092356935
12754_4#68	19183_4#70	0.037160397	0.44221178
12754_4#68	19183_4#71	0.004390897	0.09842364
12754_4#68	19183_4#72	0.0040566437	0.084506415
12754_4#68	19183_4#73	0.0044242456	0.06343675
12754_4#68	19183_4#74	0.036532074	0.44484052
12754_4#68	19183_4#75	0.036939315	0.428946
12754_4#68	19183_4#76	0.036669943	0.44466093
12754_4#68	19183_4#77	9.3191775e-05	0.02021745
12754_4#68	19183_4#78	0.0044812798	0.07451772
12754_4#68	19183_4#79	0.0043423735	0.065687746
12754_4#70	12754_4#71	0.037061624	0.45402187
12754_4#70	12754_4#73	0.0044101602	0.15358117
12754_4#70	12754_4#74	0.004463741	0.15356456
12754_4#70	12754_4#75	0.0002111117	0.04065245
12754_4#70	12754_4#77	0.0040198183	0.10592998
12754_4#70	12754_4#78	0.03715594	0.4362008
12754_4#70	12754_4#79	0.03745841	0.42847407
12754_4#70	12754_4#80	0.004377171	0.14735548
12754_4#70	12754_4#81	0.037236247	0.4484911
12754_4#70	12754_4#82	0.0041490993	0.12295643
12754_4#70	12754_4#84	0.036327623	0.45621836
12754_4#70	12754_4#85	0.004853415	0.09783409
12754_4#70	12754_4#87	0.037222363	0.45222017
12754_4#70	12754_4#88	0.0051293033	0.1541812
12754_4#70	12754_4#89	0.036686692	0.44783506
12754_4#70	12754_4#90	0.038011782	0.42817897
12754_4#70	12754_4#92	0.037124474	0.45452002
12754_4#70	12754_4#94	0.036833048	0.4510999
12754_4#70	12754_4#95	0.003712875	0.09602475
12754_4#70	12754_5#11	0.003891575	0.10426403
12754_4#70	12754_5#12	0.037315905	0.43396017
12754_4#70	12754_5#13	0.0037565213	0.098257974
12754_4#70	12754_5#14	0.035982553	0.44913116
12754_4#70	12754_5#16	0.036142986	0.45699862
12754_4#70	12754_5#18	0.00044317075	0.040473033
12754_4#70	12754_5#19	0.036892917	0.44623557
12754_4#70	12754_5#2	0.0363986	0.44607764
12754_4#70	12754_5#20	0.03675275	0.44726378
12754_4#70	12754_5#22	0.0046098507	0.114442825
12754_4#70	12754_5#24	0.0046612634	0.11312127
12754_4#70	12754_5#26	0.00045760037	0.040155444
12754_4#70	12754_5#28	0.0050661876	0.12220947
12754_4#70	12754_5#3	0.0038090989	0.099200025
12754_4#70	12754_5#30	0.036394946	0.4522268
12754_4#70	12754_5#32	0.004721845	0.09507675
12754_4#70	12754_5#33	0.003712678	0.095960766
12754_4#70	12754_5#35	0.037759084	0.43952477
12754_4#70	12754_5#36	0.004709284	0.09139639
12754_4#70	12754_5#37	0.03692083	0.4460073
12754_4#70	12754_5#39	0.037513915	0.44366947
12754_4#70	12754_5#40	0.0039345035	0.103565626
12754_4#70	12754_5#42	0.035907675	0.44996083
12754_4#70	12754_5#43	0.003583714	0.120372325
12754_4#70	12754_5#45	0.00032120867	0.04751794
12754_4#70	12754_5#46	0.03613065	0.43581378
12754_4#70	12754_5#47	0.0046155094	0.0917536
12754_4#70	12754_5#49	0.035965085	0.44942826
12754_4#70	12754_5#5	0.03610652	0.4563869
12754_4#70	12754_5#51	0.00040509953	0.03716871
12754_4#70	12754_5#52	0.037443586	0.4379985
12754_4#70	12754_5#53	0.00024011363	0.03624086
12754_4#70	12754_5#55	0.004899199	0.1272273
12754_4#70	12754_5#57	0.0043339464	0.119383134
12754_4#70	12754_5#59	0.0049675335	0.12574601
12754_4#70	12754_5#6	0.0046943193	0.15597811
12754_4#70	12754_5#61	0.0046188924	0.1140579
12754_4#70	12754_5#62	0.036366537	0.45023152
12754_4#70	12754_5#64	0.0004954319	0.048442427
12754_4#70	12754_5#66	0.03800215	0.4281867
12754_4#70	12754_5#68	0.0040376796	0.14307676
12754_4#70	12754_5#70	0.0036863503	0.09667429
12754_4#70	12754_5#71	0.0046446673	0.11169376
12754_4#70	12754_5#72	0.037357327	0.44805014
12754_4#70	12754_5#73	0.037219305	0.43615714
12754_4#70	12754_5#74	0.004627801	0.11405044
12754_4#70	12754_5#76	0.00064648734	0.07157671
12754_4#70	12754_5#78	0.0046352465	0.11391965
12754_4#70	12754_5#8	0.0006318195	0.07149556
12754_4#70	12754_5#80	0.0046220217	0.1139279
12754_4#70	12754_5#82	0.037088774	0.44107464
12754_4#70	12754_5#84	0.004756542	0.09445218
12754_4#70	12754_5#86	0.0046943896	0.09900946
12754_4#70	12754_5#88	0.036088537	0.4614234
12754_4#70	12754_5#89	0.0045845467	0.11472778
12754_4#70	12754_5#9	0.0038626706	0.09410534
12754_4#70	12754_5#90	6.139751e-05	0.031145243
12754_4#70	12754_5#92	0.0005659978	0.071102165
12754_4#70	12754_5#94	0.036338035	0.43222934
12754_4#70	12754_5#95	0.0046222163	0.11395167
12754_4#70	19183_4#48	0.037449144	0.4343269
12754_4#70	19183_4#49	0.004484797	0.09289857
12754_4#70	19183_4#50	0.0044232374	0.15434329
12754_4#70	19183_4#51	0.037253957	0.4479262
12754_4#70	19183_4#52	0.0039188694	0.103792444
12754_4#70	19183_4#53	0.0038552994	0.09848828
12754_4#70	19183_4#54	0.00062693696	0.06756918
12754_4#70	19183_4#55	0.036854528	0.44637233
12754_4#70	19183_4#56	0.004962422	0.1302413
12754_4#70	19183_4#57	0.004623033	0.096191324
12754_4#70	19183_4#58	0.004686839	0.08253627
12754_4#70	19183_4#59	0.036432713	0.449402
12754_4#70	19183_4#60	0.0044581266	0.0933191
12754_4#70	19183_4#61	0.0046588643	0.11226685
12754_4#70	19183_4#62	0.03717391	0.46192977
12754_4#70	19183_4#63	0.03717876	0.45291546
12754_4#70	19183_4#64	0.0050550867	0.13500255
12754_4#70	19183_4#65	0.03679892	0.44533142
12754_4#70	19183_4#66	0.0045283316	0.13792166
12754_4#70	19183_4#67	0.0046689147	0.08264966
12754_4#70	19183_4#68	0.03706699	0.44761539
12754_4#70	19183_4#69	0.0039117476	0.10431513
12754_4#70	19183_4#70	0.037180837	0.4528903
12754_4#70	19183_4#71	0.004357501	0.11961381
12754_4#70	19183_4#72	0.0041497685	0.10147412
12754_4#70	19183_4#73	0.004440854	0.09373262
