Query	Reference	Core	Accessory
12673_8#42	19183_4#57	0.004413942	0.08449723
12673_8#42	19183_4#58	0.0041521504	0.07349869
12673_8#42	19183_4#59	0.037111104	0.43169007
12673_8#42	19183_4#60	0.0043288316	0.074092984
12673_8#42	19183_4#61	0.0041101472	0.11284867
12673_8#42	19183_4#62	0.036567714	0.461536
12673_8#42	19183_4#63	0.03661931	0.4499981
12673_8#42	19183_4#64	0.0049596783	0.13883744
12673_8#42	19183_4#65	0.03631601	0.43840885
12673_8#42	19183_4#66	0.0052728006	0.104886204
12673_8#42	19183_4#67	0.0042037875	0.07221066
12673_8#42	19183_4#68	0.038424958	0.42612737
12673_8#42	19183_4#69	0.004318165	0.08045148
12673_8#42	19183_4#70	0.036631543	0.44982344
12673_8#42	19183_4#71	0.004307175	0.10728134
12673_8#42	19183_4#72	0.0037516155	0.09713023
12673_8#42	19183_4#73	0.004379521	0.072935864
12673_8#42	19183_4#74	0.03760081	0.43280935
12673_8#42	19183_4#75	0.03751519	0.42263845
12673_8#42	19183_4#76	0.036531802	0.45061132
12673_8#42	19183_4#77	0.00022659272	0.023829712
12673_8#42	19183_4#78	0.0043716524	0.085708894
12673_8#42	19183_4#79	0.004377097	0.073620014
12673_8#43	12754_4#66	0.0048128827	0.08722889
12673_8#43	12754_4#68	0.0044149887	0.08343568
12673_8#43	12754_4#70	0.004310995	0.09005495
12673_8#43	12754_4#71	0.038087577	0.43972597
12673_8#43	12754_4#73	0.005548206	0.14379737
12673_8#43	12754_4#74	0.0054532	0.14460836
12673_8#43	12754_4#75	0.0042475746	0.08590938
12673_8#43	12754_4#77	0.00039759386	0.006510147
12673_8#43	12754_4#78	0.036033556	0.4322415
12673_8#43	12754_4#79	0.037834395	0.42531893
12673_8#43	12754_4#80	0.0051376615	0.14128485
12673_8#43	12754_4#81	0.037598282	0.44180652
12673_8#43	12754_4#82	0.00027369644	0.04272028
12673_8#43	12754_4#84	0.037641607	0.44486797
12673_8#43	12754_4#85	0.004653077	0.09879634
12673_8#43	12754_4#87	0.038128562	0.439917
12673_8#43	12754_4#88	0.0055159647	0.15181084
12673_8#43	12754_4#89	0.03749093	0.4379438
12673_8#43	12754_4#90	0.037440363	0.42840302
12673_8#43	12754_4#92	0.036842205	0.45299533
12673_8#43	12754_4#94	0.037793767	0.4378193
12673_8#43	12754_4#95	0.00020934668	0.0042893193
12673_8#43	12754_5#11	0.00034319801	0.014535349
12673_8#43	12754_5#12	0.037622407	0.43002868
12673_8#43	12754_5#13	0.0003831268	0.017003223
12673_8#43	12754_5#14	0.037067894	0.43224248
12673_8#43	12754_5#16	0.03743867	0.4471592
12673_8#43	12754_5#18	0.004527556	0.0796218
12673_8#43	12754_5#19	0.03783108	0.43557397
12673_8#43	12754_5#2	0.03799812	0.42933622
12673_8#43	12754_5#20	0.03779219	0.43104842
12673_8#43	12754_5#22	0.0046186573	0.11573479
12673_8#43	12754_5#24	0.004590347	0.1160498
12673_8#43	12754_5#26	0.0045297714	0.07943946
12673_8#43	12754_5#28	0.005414981	0.14652623
12673_8#43	12754_5#3	0.00016881032	0.007891094
12673_8#43	12754_5#30	0.036987867	0.45786074
12673_8#43	12754_5#32	0.0045210547	0.10047362
12673_8#43	12754_5#33	0.0002062995	0.004443953
12673_8#43	12754_5#35	0.035496615	0.44843838
12673_8#43	12754_5#36	0.0047109243	0.088730596
12673_8#43	12754_5#37	0.037826914	0.43571115
12673_8#43	12754_5#39	0.03699183	0.45143098
12673_8#43	12754_5#40	0.00027341698	0.008476937
12673_8#43	12754_5#42	0.037072204	0.4321858
12673_8#43	12754_5#43	0.0002884468	0.043418102
12673_8#43	12754_5#45	0.004202804	0.09661182
12673_8#43	12754_5#46	0.037064057	0.43812877
12673_8#43	12754_5#47	0.004659454	0.0842981
12673_8#43	12754_5#49	0.037039526	0.4327358
12673_8#43	12754_5#5	0.037416782	0.44685394
12673_8#43	12754_5#51	0.004356161	0.07837309
12673_8#43	12754_5#52	0.036253694	0.4341513
12673_8#43	12754_5#53	0.004180344	0.083675064
12673_8#43	12754_5#55	0.005396673	0.119387336
12673_8#43	12754_5#57	0.004450838	0.08549233
12673_8#43	12754_5#59	0.005349585	0.11991937
12673_8#43	12754_5#6	0.0057452647	0.14589858
12673_8#43	12754_5#61	0.004600056	0.11617998
12673_8#43	12754_5#62	0.03758647	0.43633863
12673_8#43	12754_5#64	0.0044858633	0.09044464
12673_8#43	12754_5#66	0.03740353	0.42877483
12673_8#43	12754_5#68	0.000704907	0.05549313
12673_8#43	12754_5#70	0.00024130745	0.003953842
12673_8#43	12754_5#71	0.004503442	0.11893365
12673_8#43	12754_5#72	0.03684727	0.45026392
12673_8#43	12754_5#73	0.0362864	0.42806947
12673_8#43	12754_5#74	0.0045478162	0.11709854
12673_8#43	12754_5#76	0.0044329986	0.11389345
12673_8#43	12754_5#78	0.004564676	0.116770625
12673_8#43	12754_5#8	0.004424365	0.11385355
12673_8#43	12754_5#80	0.0045676227	0.116685435
12673_8#43	12754_5#82	0.03805825	0.43071476
12673_8#43	12754_5#84	0.0048657125	0.09313581
12673_8#43	12754_5#86	0.0046421965	0.103309155
12673_8#43	12754_5#88	0.037406728	0.450896
12673_8#43	12754_5#89	0.0045655523	0.11691909
12673_8#43	12754_5#9	0.00031003967	0.012695241
12673_8#43	12754_5#90	0.0042356197	0.07872778
12673_8#43	12754_5#92	0.0044033346	0.11672704
12673_8#43	12754_5#94	0.036564108	0.44444707
12673_8#43	12754_5#95	0.0045785676	0.116514295
12673_8#43	19183_4#48	0.037550226	0.43526512
12673_8#43	19183_4#49	0.004684834	0.09253219
12673_8#43	19183_4#50	0.0055497233	0.14337064
12673_8#43	19183_4#51	0.03735975	0.4456715
12673_8#43	19183_4#52	0.00023214676	0.0087476885
12673_8#43	19183_4#53	0.00014460733	0.007866519
12673_8#43	19183_4#54	0.00442275	0.11467487
12673_8#43	19183_4#55	0.03752546	0.43553975
12673_8#43	19183_4#56	0.0052021947	0.1356536
12673_8#43	19183_4#57	0.004874429	0.09467467
12673_8#43	19183_4#58	0.004689846	0.09622593
12673_8#43	19183_4#59	0.03774767	0.43503866
12673_8#43	19183_4#60	0.0046314388	0.09369535
12673_8#43	19183_4#61	0.0046222266	0.116037905
12673_8#43	19183_4#62	0.037086047	0.46108508
12673_8#43	19183_4#63	0.037151717	0.4495854
12673_8#43	19183_4#64	0.005315816	0.15784773
12673_8#43	19183_4#65	0.037114065	0.44178826
12673_8#43	19183_4#66	0.0052903495	0.12582317
12673_8#43	19183_4#67	0.0047458773	0.09534702
12673_8#43	19183_4#68	0.038383942	0.43603513
12673_8#43	19183_4#69	0.000309812	0.007934914
12673_8#43	19183_4#70	0.03716409	0.44940862
12673_8#43	19183_4#71	0.0044738287	0.08531963
12673_8#43	19183_4#72	0.0042604445	0.111842886
12673_8#43	19183_4#73	0.004705906	0.09212526
12673_8#43	19183_4#74	0.037992742	0.437076
12673_8#43	19183_4#75	0.03765011	0.43104717
12673_8#43	19183_4#76	0.036939092	0.45337617
12673_8#43	19183_4#77	0.0045362976	0.07905608
12673_8#43	19183_4#78	0.0048066573	0.089050405
12673_8#43	19183_4#79	0.0046714796	0.09336744
12754_4#66	12754_4#68	0.004412755	0.07558485
12754_4#66	12754_4#70	0.0043860623	0.09945465
12754_4#66	12754_4#71	0.037967045	0.42778555
12754_4#66	12754_4#73	0.0058971923	0.11201148
12754_4#66	12754_4#74	0.005735017	0.11527326
12754_4#66	12754_4#75	0.0042737443	0.07773081
12754_4#66	12754_4#77	0.0047412794	0.08712495
12754_4#66	12754_4#78	0.03674079	0.43090227
12754_4#66	12754_4#79	0.03790243	0.4131993
12754_4#66	12754_4#80	0.005278359	0.11146687
12754_4#66	12754_4#81	0.037557278	0.42508042
12754_4#66	12754_4#82	0.0045621917	0.11962895
12754_4#66	12754_4#84	0.037827548	0.42829615
12754_4#66	12754_4#85	0.0001139037	0.024301372
12754_4#66	12754_4#87	0.037836652	0.4295085
12754_4#66	12754_4#88	0.00482399	0.1357679
12754_4#66	12754_4#89	0.037627313	0.4219933
12754_4#66	12754_4#90	0.037957292	0.40952432
12754_4#66	12754_4#92	0.036784306	0.44172046
12754_4#66	12754_4#94	0.03763708	0.42648423
12754_4#66	12754_4#95	0.004698522	0.088522926
12754_4#66	12754_5#11	0.0047232755	0.079818
12754_4#66	12754_5#12	0.037510622	0.41884667
12754_4#66	12754_5#13	0.004628457	0.0948068
12754_4#66	12754_5#14	0.037430707	0.41602418
12754_4#66	12754_5#16	0.03766188	0.43038845
12754_4#66	12754_5#18	0.004512878	0.07488644
12754_4#66	12754_5#19	0.037882872	0.42163005
12754_4#66	12754_5#2	0.037362315	0.4262474
12754_4#66	12754_5#20	0.03776822	0.41842082
12754_4#66	12754_5#22	0.00023407929	0.04033093
12754_4#66	12754_5#24	0.00023719783	0.040202245
12754_4#66	12754_5#26	0.0044946643	0.075104736
12754_4#66	12754_5#28	0.0048409747	0.12558307
12754_4#66	12754_5#3	0.0047307475	0.08830701
12754_4#66	12754_5#30	0.037012134	0.44120377
12754_4#66	12754_5#32	0.00021465884	0.036642503
12754_4#66	12754_5#33	0.004697653	0.08854011
12754_4#66	12754_5#35	0.036638528	0.43693462
12754_4#66	12754_5#36	0.00020620607	0.01491013
12754_4#66	12754_5#37	0.037886396	0.4216999
12754_4#66	12754_5#39	0.037143394	0.43608245
12754_4#66	12754_5#40	0.0047577564	0.077547766
12754_4#66	12754_5#42	0.037416816	0.4162569
12754_4#66	12754_5#43	0.0042971307	0.11949267
12754_4#66	12754_5#45	0.0042482093	0.08818525
12754_4#66	12754_5#46	0.036335923	0.4342826
12754_4#66	12754_5#47	0.0002903283	0.00953274
12754_4#66	12754_5#49	0.03740545	0.4165463
12754_4#66	12754_5#5	0.037657436	0.4302953
12754_4#66	12754_5#51	0.0044655227	0.07423047
12754_4#66	12754_5#52	0.03698733	0.43293774
12754_4#66	12754_5#53	0.0043156357	0.077623755
12754_4#66	12754_5#55	0.0054064784	0.10090592
12754_4#66	12754_5#57	0.0045361426	0.084324524
12754_4#66	12754_5#59	0.00535026	0.10189033
12754_4#66	12754_5#6	0.005975435	0.11783735
12754_4#66	12754_5#61	0.00022097644	0.040670544
12754_4#66	12754_5#62	0.037164893	0.43003285
12754_4#66	12754_5#64	0.0043570437	0.08857685
12754_4#66	12754_5#66	0.037909552	0.41016787
12754_4#66	12754_5#68	0.004851394	0.12739803
12754_4#66	12754_5#70	0.004745986	0.08791758
12754_4#66	12754_5#71	7.088811e-05	0.04130033
12754_4#66	12754_5#72	0.036745667	0.4410207
12754_4#66	12754_5#73	0.036873173	0.42767063
12754_4#66	12754_5#74	0.0001941824	0.041374203
12754_4#66	12754_5#76	0.004597316	0.12263219
12754_4#66	12754_5#78	0.0002003983	0.04134382
12754_4#66	12754_5#8	0.0045895493	0.1224498
12754_4#66	12754_5#80	0.00019788496	0.041145146
12754_4#66	12754_5#82	0.03831581	0.41211691
12754_4#66	12754_5#84	0.00017865305	0.02821495
12754_4#66	12754_5#86	0.00020734638	0.026305564
12754_4#66	12754_5#88	0.03758161	0.43482998
12754_4#66	12754_5#89	0.00020107362	0.041191068
12754_4#66	12754_5#9	0.0046325307	0.0914407
12754_4#66	12754_5#90	0.004347161	0.085014954
12754_4#66	12754_5#92	0.0042903586	0.11594624
12754_4#66	12754_5#94	0.035735484	0.4408886
12754_4#66	12754_5#95	0.0002197318	0.04074712
12754_4#66	19183_4#48	0.037651792	0.42103153
12754_4#66	19183_4#49	8.5931824e-05	0.012634163
12754_4#66	19183_4#50	0.005838894	0.11380672
12754_4#66	19183_4#51	0.03733491	0.4289766
12754_4#66	19183_4#52	0.004754913	0.07730012
12754_4#66	19183_4#53	0.004763806	0.087462895
12754_4#66	19183_4#54	0.0046088654	0.10546647
12754_4#66	19183_4#55	0.037642814	0.4205081
12754_4#66	19183_4#56	0.005296766	0.106875256
12754_4#66	19183_4#57	0.00032357316	0.016209481
12754_4#66	19183_4#58	0.0041869367	0.07710288
12754_4#66	19183_4#59	0.0373232	0.42887667
12754_4#66	19183_4#60	9.505594e-05	0.013151043
12754_4#66	19183_4#61	0.00019230509	0.041024286
12754_4#66	19183_4#62	0.037087005	0.45099553
12754_4#66	19183_4#63	0.037228905	0.43779337
12754_4#66	19183_4#64	0.0046623307	0.13961543
12754_4#66	19183_4#65	0.037086107	0.42228767
12754_4#66	19183_4#66	0.00520348	0.10551742
12754_4#66	19183_4#67	0.004208359	0.07699617
12754_4#66	19183_4#68	0.03855736	0.41906443
12754_4#66	19183_4#69	0.004794706	0.07706212
12754_4#66	19183_4#70	0.03724106	0.43761587
12754_4#66	19183_4#71	0.004527382	0.08407262
12754_4#66	19183_4#72	0.003751571	0.10666393
12754_4#66	19183_4#73	0.0006657848	3.0079149e-05
12754_4#66	19183_4#74	0.037939973	0.4219954
12754_4#66	19183_4#75	0.037785098	0.412986
12754_4#66	19183_4#76	0.037031464	0.43964496
12754_4#66	19183_4#77	0.0045151836	0.07475549
12754_4#66	19183_4#78	0.00026065615	0.010216871
12754_4#66	19183_4#79	0.00010546043	0.0137909185
12754_4#68	12754_4#70	0.00028366206	0.040872745
12754_4#68	12754_4#71	0.03751837	0.4355721
12754_4#68	12754_4#73	0.005330663	0.11147821
12754_4#68	12754_4#74	0.005247623	0.113495685
12754_4#68	12754_4#75	0.00021271677	0.005863562
12754_4#68	12754_4#77	0.0043015885	0.0853917
12754_4#68	12754_4#78	0.036235154	0.43726933
12754_4#68	12754_4#79	0.03699278	0.4233432
12754_4#68	12754_4#80	0.0051451493	0.106202364
12754_4#68	12754_4#81	0.036652945	0.43681583
12754_4#68	12754_4#82	0.004188698	0.1172007
12754_4#68	12754_4#84	0.03734601	0.43724427
12754_4#68	12754_4#85	0.004269102	0.08898221
12754_4#68	12754_4#87	0.037514254	0.43555596
12754_4#68	12754_4#88	0.0051711393	0.12705189
12754_4#68	12754_4#89	0.037282716	0.42905664
12754_4#68	12754_4#90	0.036866326	0.42369193
12754_4#68	12754_4#92	0.036470994	0.44861755
12754_4#68	12754_4#94	0.03740144	0.43239683
12754_4#68	12754_4#95	0.004230885	0.085930005
12754_4#68	12754_5#11	0.0042432793	0.07605963
12754_4#68	12754_5#12	0.03652981	0.4350637
12754_4#68	12754_5#13	0.0041567525	0.08751505
12754_4#68	12754_5#14	0.03716252	0.42114687
12754_4#68	12754_5#16	0.037363265	0.4369666
12754_4#68	12754_5#18	0.0002936205	0.014690599
12754_4#68	12754_5#19	0.03712677	0.43080524
12754_4#68	12754_5#2	0.037182335	0.42400807
12754_4#68	12754_5#20	0.03742314	0.42526785
12754_4#68	12754_5#22	0.0042162025	0.10345796
12754_4#68	12754_5#24	0.0041664946	0.10410833
12754_4#68	12754_5#26	0.00030462872	0.014628401
12754_4#68	12754_5#28	0.0051152445	0.11787653
12754_4#68	12754_5#3	0.0042487397	0.08614656
12754_4#68	12754_5#30	0.036109872	0.45257542
12754_4#68	12754_5#32	0.004291133	0.10231673
12754_4#68	12754_5#33	0.004225034	0.0860474
12754_4#68	12754_5#35	0.03601548	0.44416738
12754_4#68	12754_5#36	0.0044463025	0.074598424
12754_4#68	12754_5#37	0.037127994	0.43093222
12754_4#68	12754_5#39	0.037072103	0.43889177
12754_4#68	12754_5#40	0.0041865665	0.07682787
12754_4#68	12754_5#42	0.037148707	0.42137626
12754_4#68	12754_5#43	0.003984136	0.102444425
12754_4#68	12754_5#45	0.0001999164	0.017674811
12754_4#68	12754_5#46	0.036116734	0.43672374
12754_4#68	12754_5#47	0.0044737626	0.07467781
12754_4#68	12754_5#49	0.037109084	0.42193794
12754_4#68	12754_5#5	0.037220858	0.4384393
12754_4#68	12754_5#51	0.00038176606	0.014066193
12754_4#68	12754_5#52	0.03642736	0.4399222
12754_4#68	12754_5#53	0.00025033174	0.015867868
12754_4#68	12754_5#55	0.0052221897	0.092267506
12754_4#68	12754_5#57	0.004376753	0.09818345
12754_4#68	12754_5#59	0.00515683	0.09336176
12754_4#68	12754_5#6	0.005495016	0.11874322
12754_4#68	12754_5#61	0.004197583	0.10372966
12754_4#68	12754_5#62	0.03700362	0.42796555
12754_4#68	12754_5#64	0.00022483876	0.029542813
12754_4#68	12754_5#66	0.03684171	0.4239395
12754_4#68	12754_5#68	0.0045357263	0.12010674
12754_4#68	12754_5#70	0.0042643216	0.08549043
12754_4#68	12754_5#71	0.004143734	0.094703026
12754_4#68	12754_5#72	0.03628884	0.44939366
12754_4#68	12754_5#73	0.036372673	0.4347235
12754_4#68	12754_5#74	0.004172673	0.10431649
12754_4#68	12754_5#76	0.00077035255	0.062319674
12754_4#68	12754_5#78	0.004179991	0.104227886
12754_4#68	12754_5#8	0.00075705745	0.062110264
12754_4#68	12754_5#80	0.0041329917	0.1048648
12754_4#68	12754_5#82	0.038023256	0.42277998
12754_4#68	12754_5#84	0.004498334	0.08262365
12754_4#68	12754_5#86	0.0042626434	0.089555025
12754_4#68	12754_5#88	0.037324343	0.4411163
12754_4#68	12754_5#89	0.0041439855	0.1049232
12754_4#68	12754_5#9	0.0042013875	0.086809665
12754_4#68	12754_5#90	0.00040239425	0.013289605
12754_4#68	12754_5#92	0.0003035365	0.050700337
12754_4#68	12754_5#94	0.035432354	0.44240674
12754_4#68	12754_5#95	0.004179661	0.10397252
12754_4#68	19183_4#48	0.036682345	0.4326445
12754_4#68	19183_4#49	0.0044289	0.06330554
12754_4#68	19183_4#50	0.0053340406	0.112017564
12754_4#68	19183_4#51	0.036364898	0.44144383
12754_4#68	19183_4#52	0.0042186785	0.07617585
12754_4#68	19183_4#53	0.004290614	0.085386924
12754_4#68	19183_4#54	0.00021887234	0.044653334
12754_4#68	19183_4#55	0.037317287	0.42749864
12754_4#68	19183_4#56	0.0055626333	0.09176206
12754_4#68	19183_4#57	0.0044631734	0.07507025
12754_4#68	19183_4#58	0.0040543443	0.06636299
12754_4#68	19183_4#59	0.037066117	0.42868286
12754_4#68	19183_4#60	0.0043832157	0.06430244
12754_4#68	19183_4#61	0.004162158	0.10400249
12754_4#68	19183_4#62	0.036334507	0.4612283
12754_4#68	19183_4#63	0.03645936	0.44874242
12754_4#68	19183_4#64	0.0050709113	0.12887494
12754_4#68	19183_4#65	0.036405254	0.43408087
12754_4#68	19183_4#66	0.00539695	0.09600982
12754_4#68	19183_4#67	0.004123992	0.06491659
12754_4#68	19183_4#68	0.038425744	0.4225855
12754_4#68	19183_4#69	0.0042511025	0.07609379
12754_4#68	19183_4#70	0.03647154	0.4485682
12754_4#68	19183_4#71	0.004420351	0.09715327
12754_4#68	19183_4#72	0.0037782486	0.08823514
12754_4#68	19183_4#73	0.0044362815	0.06311286
12754_4#68	19183_4#74	0.037487607	0.43107742
12754_4#68	19183_4#75	0.03745546	0.42003107
12754_4#68	19183_4#76	0.036386378	0.44635943
12754_4#68	19183_4#77	0.00032279297	0.013881329
12754_4#68	19183_4#78	0.004439226	0.07598646
12754_4#68	19183_4#79	0.00442281	0.063943066
12754_4#70	12754_4#71	0.037739083	0.44334093
12754_4#70	12754_4#73	0.0053401925	0.13751388
12754_4#70	12754_4#74	0.0051922407	0.1414422
12754_4#70	12754_4#75	0.00014373487	0.042025007
12754_4#70	12754_4#77	0.0043482627	0.09867589
12754_4#70	12754_4#78	0.036212407	0.44850817
12754_4#70	12754_4#79	0.037069462	0.43302828
12754_4#70	12754_4#80	0.004974675	0.13596295
12754_4#70	12754_4#81	0.03684555	0.44655675
12754_4#70	12754_4#82	0.004089681	0.12526876
12754_4#70	12754_4#84	0.037107218	0.4437697
12754_4#70	12754_4#85	0.0043798815	0.10849991
12754_4#70	12754_4#87	0.03775484	0.4440554
12754_4#70	12754_4#88	0.0051235687	0.15190536
12754_4#70	12754_4#89	0.037332803	0.43723503
12754_4#70	12754_4#90	0.037052903	0.43290743
12754_4#70	12754_4#92	0.036782302	0.45589688
12754_4#70	12754_4#94	0.037368577	0.44149962
12754_4#70	12754_4#95	0.004137648	0.0863059
12754_4#70	12754_5#11	0.0041864538	0.096718654
12754_4#70	12754_5#12	0.036807477	0.4394037
12754_4#70	12754_5#13	0.004162496	0.09005162
12754_4#70	12754_5#14	0.036901418	0.43688908
12754_4#70	12754_5#16	0.037011813	0.4444665
12754_4#70	12754_5#18	0.00035002077	0.041856475
12754_4#70	12754_5#19	0.037131857	0.4428588
12754_4#70	12754_5#2	0.03701985	0.43400592
12754_4#70	12754_5#20	0.03749594	0.43574083
12754_4#70	12754_5#22	0.0043302802	0.12076151
12754_4#70	12754_5#24	0.0043041995	0.1208941
12754_4#70	12754_5#26	0.00033554566	0.04194661
12754_4#70	12754_5#28	0.0049466346	0.12276409
12754_4#70	12754_5#3	0.00413429	0.09239399
12754_4#70	12754_5#30	0.03589948	0.45220098
12754_4#70	12754_5#32	0.0043196445	0.10374938
12754_4#70	12754_5#33	0.0041363398	0.08646942
12754_4#70	12754_5#35	0.036135674	0.45449203
12754_4#70	12754_5#36	0.0045054983	0.09642404
12754_4#70	12754_5#37	0.03713303	0.4429866
12754_4#70	12754_5#39	0.037237268	0.4487355
12754_4#70	12754_5#40	0.0041933795	0.09725309
12754_4#70	12754_5#42	0.03689928	0.43694168
12754_4#70	12754_5#43	0.0038790712	0.11241455
12754_4#70	12754_5#45	0.00014884856	0.05227097
12754_4#70	12754_5#46	0.035093237	0.4453473
12754_4#70	12754_5#47	0.00438059	0.09724866
12754_4#70	12754_5#49	0.03687926	0.43727332
12754_4#70	12754_5#5	0.036845706	0.44542825
12754_4#70	12754_5#51	0.00051908393	0.03426997
12754_4#70	12754_5#52	0.03650188	0.44986942
12754_4#70	12754_5#53	0.00024696247	0.0361573
12754_4#70	12754_5#55	0.005002774	0.12523718
12754_4#70	12754_5#57	0.0043798424	0.11835794
12754_4#70	12754_5#59	0.0049414844	0.12612307
12754_4#70	12754_5#6	0.0054272525	0.14404285
12754_4#70	12754_5#61	0.004302047	0.12118399
12754_4#70	12754_5#62	0.03698609	0.44004667
12754_4#70	12754_5#64	0.00048021766	0.048445385
12754_4#70	12754_5#66	0.037029736	0.4331027
12754_4#70	12754_5#68	0.004508619	0.13207898
12754_4#70	12754_5#70	0.004192088	0.085883565
12754_4#70	12754_5#71	0.0041410387	0.122119606
12754_4#70	12754_5#72	0.036431134	0.45660487
12754_4#70	12754_5#73	0.036408313	0.4459005
12754_4#70	12754_5#74	0.0042592823	0.1220379
12754_4#70	12754_5#76	0.00068953395	0.07153538
12754_4#70	12754_5#78	0.004287971	0.12164897
12754_4#70	12754_5#8	0.0006827909	0.07134263
12754_4#70	12754_5#80	0.0042519	0.12211152
12754_4#70	12754_5#82	0.037864376	0.43355212
12754_4#70	12754_5#84	0.004700377	0.096213184
12754_4#70	12754_5#86	0.0043519144	0.10801883
12754_4#70	12754_5#88	0.036962982	0.44862035
12754_4#70	12754_5#89	0.0042620557	0.12198479
12754_4#70	12754_5#9	0.0040909695	0.08793107
12754_4#70	12754_5#90	0.00022020475	0.028018918
12754_4#70	12754_5#92	0.0003597508	0.077618435
12754_4#70	12754_5#94	0.034405	0.45352083
12754_4#70	12754_5#95	0.0042825253	0.121506855
12754_4#70	19183_4#48	0.036789335	0.44253817
12754_4#70	19183_4#49	0.004292184	0.0975212
12754_4#70	19183_4#50	0.00531368	0.1385227
12754_4#70	19183_4#51	0.03655484	0.45108017
12754_4#70	19183_4#52	0.0042108353	0.09683815
12754_4#70	19183_4#53	0.004140225	0.092124656
12754_4#70	19183_4#54	0.0005840399	0.07025387
12754_4#70	19183_4#55	0.037368357	0.43832794
12754_4#70	19183_4#56	0.005339595	0.123640284
12754_4#70	19183_4#57	0.00443283	0.101209074
12754_4#70	19183_4#58	0.003865705	0.10132569
12754_4#70	19183_4#59	0.03720522	0.4379083
12754_4#70	19183_4#60	0.0042322613	0.09872414
12754_4#70	19183_4#61	0.0042961338	0.12023771
12754_4#70	19183_4#62	0.036577884	0.46874472
12754_4#70	19183_4#63	0.036731903	0.45667842
12754_4#70	19183_4#64	0.0049192733	0.13459356
12754_4#70	19183_4#65	0.036432285	0.44691098
12754_4#70	19183_4#66	0.005174475	0.12656447
12754_4#70	19183_4#67	0.003912714	0.10033916
12754_4#70	19183_4#68	0.038262483	0.43671748
12754_4#70	19183_4#69	0.0042595877	0.0964464
12754_4#70	19183_4#70	0.03674433	0.45650315
12754_4#70	19183_4#71	0.004436985	0.1176902
12754_4#70	19183_4#72	0.0036617417	0.11095109
12754_4#70	19183_4#73	0.0042969873	0.09735802
12754_4#70	19183_4#74	0.037712898	0.4408783
12754_4#70	19183_4#75	0.03744684	0.43214506
12754_4#70	19183_4#76	0.036606986	0.45788583
12754_4#70	19183_4#77	0.000394078	0.039651707
12754_4#70	19183_4#78	0.0045101633	0.09621928
12754_4#70	19183_4#79	0.004277641	0.09827944
12754_4#71	12754_4#73	0.03732942	0.41502926
12754_4#71	12754_4#74	0.037674565	0.4059966
12754_4#71	12754_4#75	0.03756913	0.43481702
12754_4#71	12754_4#77	0.03813882	0.43961334
12754_4#71	12754_4#78	0.008547772	0.19189084
12754_4#71	12754_4#79	0.008421003	0.18528754
12754_4#71	12754_4#80	0.037779074	0.41195792
12754_4#71	12754_4#81	0.0065902383	0.16233043
12754_4#71	12754_4#82	0.038217332	0.45103717
12754_4#71	12754_4#84	0.0070078867	0.184865
12754_4#71	12754_4#85	0.03765525	0.4327405
12754_4#71	12754_4#87	0.00018680497	0.012552844
12754_4#71	12754_4#88	0.03775846	0.4114793
12754_4#71	12754_4#89	0.0071981987	0.16643627
12754_4#71	12754_4#90	0.006830892	0.1647881
12754_4#71	12754_4#92	0.0069841845	0.20757091
12754_4#71	12754_4#94	0.0068996646	0.17686395
12754_4#71	12754_4#95	0.037996005	0.43986222
12754_4#71	12754_5#11	0.037931982	0.43848598
12754_4#71	12754_5#12	0.0071624056	0.18047178
12754_4#71	12754_5#13	0.03800706	0.44061396
12754_4#71	12754_5#14	0.0074723563	0.2083
12754_4#71	12754_5#16	0.0072365734	0.18198647
12754_4#71	12754_5#18	0.03756243	0.43794805
12754_4#71	12754_5#19	0.0061595114	0.16458581
12754_4#71	12754_5#2	0.008214864	0.18550105
12754_4#71	12754_5#20	0.0070204763	0.1598076
12754_4#71	12754_5#22	0.037796464	0.43688905
12754_4#71	12754_5#24	0.03772465	0.43749163
12754_4#71	12754_5#26	0.037546344	0.4380574
12754_4#71	12754_5#28	0.037778795	0.4162644
12754_4#71	12754_5#3	0.03793237	0.44103202
12754_4#71	12754_5#30	0.006461522	0.18456338
12754_4#71	12754_5#32	0.038187414	0.4333326
12754_4#71	12754_5#33	0.037949514	0.44052774
12754_4#71	12754_5#35	0.0062529235	0.1888718
12754_4#71	12754_5#36	0.03783455	0.4293124
12754_4#71	12754_5#37	0.0061764834	0.16431724
12754_4#71	12754_5#39	0.007531421	0.17337024
12754_4#71	12754_5#40	0.03797029	0.4380918
12754_4#71	12754_5#42	0.0074686315	0.20846856
12754_4#71	12754_5#43	0.03774134	0.44739288
12754_4#71	12754_5#45	0.037528176	0.4392896
12754_4#71	12754_5#46	0.009948352	0.20051494
12754_4#71	12754_5#47	0.037966672	0.4275469
12754_4#71	12754_5#49	0.0074466397	0.20871927
12754_4#71	12754_5#5	0.0070204954	0.18490095
12754_4#71	12754_5#51	0.037672307	0.4369296
12754_4#71	12754_5#52	0.008446258	0.20633866
12754_4#71	12754_5#53	0.037682638	0.43613482
12754_4#71	12754_5#55	0.038075563	0.40898305
12754_4#71	12754_5#57	0.03826514	0.4333374
12754_4#71	12754_5#59	0.03796453	0.41048226
12754_4#71	12754_5#6	0.037354846	0.4147185
12754_4#71	12754_5#61	0.037721246	0.43768212
12754_4#71	12754_5#62	0.008023074	0.19700144
12754_4#71	12754_5#64	0.03764993	0.44069803
